Stkcd,Pressure,Tone,Size,Growth,year,indus1,NCSKEW,DUVOL,EM,EPS,Institution,Shareholding
300016,.60982647,.12676056,20.85507,.047463,2017,24,-.0283160787075758,-.0968842953443527,1.06701,.36,21.8547,0
300016,.13006503,.52777778,20.976915,.163654,2018,24,.4079814553260803,.6196718811988831,1.068775,.3,21.4818,0
300016,.21417687,.50198675,21.208046,.34711701,2019,24,-.1791364401578903,-.3411190211772919,1.119483,.7,17.8071,0
300016,.04810306,.47826087,21.769733,.010033,2020,24,-.7235133647918701,-.1740318685770035,1.505002,.36,13.3528,0
300017,1.8966702,.56321839,21.40518,.585711,2014,58,.926131010055542,.7304866313934326,1.208863,1.54,17.9687,0
300017,1.2923899,.67272727,21.977667,.5342850099999999,2015,58,.3382261991500854,.0073075680993497,1.394522,1.187,15.6486,0
300017,1.8891616,.59546314,22.882286,.51672602,2016,58,.0187004245817661,-.0400545559823513,1.177563,1.6175,18.7217,0
300017,1.4399333,.34133333,23.051785,.208285,2017,58,-.2644278109073639,.0200576670467854,1.287226,.34,11.5904,0
300017,2.6611848,.48627104,23.203171,.179574,2018,58,-.7426897287368774,-.5191065669059753,1.375056,.33,16.6428,0
300017,.4281661,.45552147,23.058411,-.052065,2019,58,-1.263725399971008,-.3883253037929535,1.196855,.01,9.7302,0
300017,.45327831,.19724771,23.041798,-.053409,2020,58,-.2993205785751343,-.1179708018898964,1.168646,.09,11.9094,0
300018,-.17386187,.47069943,20.565571,.096897,2014,35,.3636862337589264,.187738299369812,1.096524,.26,5.8385,0
300018,.19030629,.49677419,21.143755,.20370001,2015,35,.2193264365196228,-.013191849924624,1.104062,.36,19.6633,0
300018,.17598899,.45955882,21.192099,.324954,2016,35,.3701632022857666,.3795055150985718,1.085279,.22,12.3213,0
300018,.34556877,.4738676,21.27766,.12542599,2017,35,.9145663380622864,.4714421033859253,1.113607,.21,5.828,0
300018,.3668737,.35284553,20.914984,-.068848,2018,35,-.4437731206417084,-.1889047920703888,1.142395,-.93,6.2104,0
300018,1.1715932,.34728033,20.941425,.04702,2019,35,-.2896787226200104,-.2781729400157928,1.128835,.1,4.1375,0
300019,.40747017,.45623069,20.517967,.182555,2014,23,.7886727452278137,.7970978021621704,1.345184,.49,4.4243,0
300019,.41527951,.54807692,20.616615,.103106,2015,23,.4298513233661652,.2266840189695358,1.357404,.2736,2.5323,0
300019,.47667837,.56497948,20.643127,.076411,2016,23,.3795994520187378,.4353176355361938,1.264719,.2764,1.088,0
300019,.2806167,.24313725,20.700809,.116108,2017,23,-.6357408165931702,-.4863015115261078,1.306404,.1572,18.1809,0
300019,.33194067,.53444181,20.740299,.195463,2018,23,.1705290526151657,.1278564780950546,1.339229,.1968,18.1939,0
300019,.0666495,.57649667,20.860195,.169385,2019,23,-.7788255214691162,-.541297435760498,1.284584,.3976,23.5809,0
300019,-.021176,.5764993899999999,21.312269,.49664199,2020,23,-1.311914205551147,-1.094441890716553,1.718196,.6082,18.49,0
300020,.5578525,.50265487,22.131931,.250395,2014,58,.07978455722332,.0639913827180862,2.160007,.68,38.8057,0
300020,.71118965,.38445378,22.327559,-.16560701,2015,58,.1746293902397156,.0977942273020744,1.694673,.18,36.92,0
300020,.99199807,.35395189,22.465876,-.144547,2016,58,-.8257637619972229,-.9089359045028687,1.753545,.23,33.8004,0
300020,.66035827,.35232068,22.525448,.17333201,2017,58,-.0581989288330078,.1526399701833725,1.803738,.21,30.618,0
300020,.22273672,.26156752,22.537413,.242535,2018,58,-.2363584190607071,-.3958096504211426,1.87203,.04,33.7647,0
300020,.34248988,.40069686,22.590832,-.13830701,2019,58,-1.022386312484741,-.5150220990180969,1.943607,.23,32.2798,0
300020,.2240303,.52796421,22.627398,.028217,2020,58,.5370481610298157,.1885795146226883,1.915127,.24,28.8074,0
300021,.1354671,.58422939,21.150976,.093706,2014,26,-.1413898915052414,-.0518369600176811,3.19984,.0746,8.742100000000001,0
300021,.32821155,.56344086,21.251011,.47012499,2015,26,-.3766887187957764,-.0349836945533752,3.123617,.2203,2.6117,0
300021,.46560347,.46630728,21.633991,-.112837,2016,26,-.0606439858675003,.0867761597037315,1.805349,.2002,20.9601,0
300021,.2708266,.28837209,21.806038,.247988,2017,26,-.2422859370708466,.2126006335020065,2.032097,.16,13.0181,0
300021,.55033243,.41694915,22.063744,.38551599,2018,26,-.5140934586524963,-.497858464717865,2.459083,.13,10.0488,0
300021,.53039709,.27724665,22.088116,.217052,2019,26,-.3566390573978424,-.3039757013320923,2.437657,.16,6.6684,0
300021,.35429942,.33944954,22.429117,-.068402,2020,26,-.8334801197052002,-.5386239886283875,2.813737,.12,1.4642,0
300022,.64796343,.2928,21.585188,-.345375,2014,47,.2387020140886307,.3912836611270905,8.804989000000001,-1.0831,9.7996,0
300022,1.272324,.41647059,21.565882,-.157148,2015,47,-.020292516797781,-.0257537364959717,5.373424,.0351,10.9879,0
300022,.6453997,.4260355,21.525101,.085626,2016,47,-.3140112459659576,-.0638469979166985,4.759753,.0309,14.2511,0
300022,.04616843,.02222222,21.434433,-.131496,2017,47,-1.228353261947632,-.7748811841011047,5.119431,-.1175,9.3795,0
300022,.137347,.22243714,21.362944,-.040163,2018,47,.8244329690933228,.4822569787502289,4.665972,.0275,7.9844,0
300024,.21743085,.62628662,21.899649,.155002,2014,31,-.3976145386695862,-.1465799361467361,1.631386,.5,43.5295,1
300024,.4789485,.55960729,22.605064,.106237,2015,31,-.3605493009090424,-.307908833026886,1.243417,.6,41.1345,1
300024,.62295886,.5675105499999999,22.680595,.206533,2016,31,-.8958287835121155,-.4351065158843994,1.256283,.2633,39.5766,1
300024,.44220562,.59375,22.854307,.207321,2017,31,-.081066370010376,-.3535840213298798,1.401208,.2771,38.6726,1
300024,.1935123,.50932836,22.976328,.260548,2018,31,-1.870614409446716,-.9201573729515076,1.508952,.288,39.8507,1
300024,.19023459,.41164659,23.019598,-.112851,2019,31,-1.774122595787048,-1.004100203514099,1.512724,.1877,37.5796,1
300024,.21049367,.32806324,23.100677,-.031269,2020,31,-.0813859328627586,-.4879483580589294,2.211685,-.25,36.377,1
300025,.382395,.53763441,21.271128,.47784799,2014,56,-.0331899970769882,-.3105386793613434,2.235518,.42,6.8645,0
300025,.91068857,.48922056,21.840551,.022367,2016,56,.4135662019252777,-.1932733207941055,3.125504,.17,21.0884,0
300025,.80917783,.32323232,21.824837,.080363,2017,56,-.3088540434837341,.384922057390213,3.760193,-.31,.0108,0
300025,.98760634,.23076923,21.411108,-.036369,2018,56,.0004841249901801,.1757531315088272,2.609018,.0255,15.7266,0
300025,.7026939,.35028249,21.20085,-.232402,2019,56,-.5135543346405029,-.7621840238571167,3.363902,-.4988,15.6887,0
300026,1.0492179,.51252847,21.836245,.36542001,2014,24,.1205022931098938,.2467601001262665,1.29037,.78,37.1397,0
300026,.80556788,.35960591,22.590839,.16926201,2015,24,.3835059702396393,.1090233027935028,1.223578,.6,35.0748,0
300026,.67740722,.21543408,22.708576,.154937,2016,24,-.6391282081604004,-.2337560057640076,1.205785,.22,30.4499,0
300026,.75636548,.16049383,22.728552,-.127488,2017,24,-.8062211871147156,-.4849916100502014,1.141293,.15,27.9643,0
300026,.43439626,.22535211,22.735985,.25190899,2018,24,.0086121177300811,.1883358806371689,1.138018,.07,27.443,0
300026,.14949203,.32167832,22.854652,.18441799,2019,24,-.7196541428565979,-.5948454141616821,1.191823,.14,36.2718,1
300026,.2300409,.23287671,23.043653,.29686099,2020,24,-1.265893816947937,-.3183809816837311,1.377138,.19,32.9106,1
300027,1.3258138,.37860082,23.007549,.18622901,2014,69,-.3527051508426666,.012429884634912,1.728597,.73,10.6001,0
300027,.6314856,.29637842,23.607731,.62140101,2015,69,-.5216834545135498,-.2901240587234497,1.667626,.76,19.9255,0
300027,.71594513,.30996105,23.711603,-.095547,2016,69,-.2149355113506317,-.0499716997146606,2.015411,.29,19.4054,0
300027,.7224625,.2550213,23.726702,.126395,2017,69,-1.540306568145752,-.7386543154716492,1.909981,.3,18.0655,0
300027,.47797148,.18330134,23.633507,-.0334,2018,69,-.0528602823615074,-.3642662763595581,1.931068,-.42,21.0692,0
300027,.77865556,.19565217,23.105591,-.41183299,2019,69,.3094923794269562,.3534878492355347,2.198668,-1.42,18.6976,0
300027,1.616611,.24306026,22.985273,-.33141601,2020,69,-.0279565677046776,-.1806952804327011,2.647021,-.38,12.4146,0
300030,.10154409,.375,20.742414,.163974,2014,32,.0985264852643013,.0473843477666378,1.303489,.18,11.3663,0
300030,.39664716,.25265957,21.108446,-.051794,2016,32,-.1916396617889404,-.4322998523712158,1.540465,.1,12.6216,0
300030,.24047747,.21472393,21.280519,.062946,2017,32,.0439870953559875,.3347814679145813,1.811599,.04,8.546200000000001,0
300030,.1581837,.30906012,21.136131,.000565,2018,32,.4664025008678436,.1143015548586845,1.853083,-.44,12.0899,0
300030,.5917281,.4044665,21.133251,.045636,2019,32,.4686460196971893,.6008545160293579,1.797532,.08,10.7006,0
300031,.1621136,.46822309,20.710768,-.10438,2014,26,-1.273195147514343,-.7594674825668335,1.195604,.2453,10.3261,0
300031,.48880515,.30721003,20.763828,-.064942,2015,26,-.3514577150344849,-.1362772136926651,1.138137,.2277,22.2037,0
300031,.11284513,.44827586,21.855387,2.1173661,2016,26,.286470353603363,-.065489798784256,1.159301,.3827,36.5229,0
300031,.17223922,.24369748,21.888075,.078668,2017,26,-.3772181570529938,.0417740121483803,1.363441,.5570000000000001,26.4214,0
300031,.254176,.42014742,21.897602,.37118801,2018,26,.4866721630096436,.4611553549766541,1.406646,.6923,30.7377,0
300031,.2670697,.57784744,22.114618,.142823,2019,26,-.6962188482284546,-.3996833264827728,1.522628,.7921,18.6375,0
300031,.27373422,.56626506,22.284859,.065562,2020,26,-.2971852719783783,-.1075683534145355,1.54482,1.1341,18.3442,0
300032,.2866298,.48231511,21.887419,1.750551,2014,35,-.3004644513130188,-.4884763062000275,1.705722,.4,52.0625,0
300032,.84428797,.35843373,22.086117,1.47326,2015,35,-.2169184237718582,.2564534246921539,1.832685,.48,51.1636,0
300032,1.2955123,.22186495,22.586626,.112861,2016,35,1.366414546966553,.9166374802589417,1.37963,.19,60.4086,0
300032,1.9674181,.13027523,22.677526,.097461,2017,35,.3719681203365326,.4080314934253693,1.755106,-.52,58.2285,0
300032,1.0240398,-.06502242,21.602417,-.090618,2018,35,1.080921411514282,.6921221017837524,1.715557,-2.99,38.8902,0
300034,.09848015,.3465704,21.088627,.186261,2014,29,-.4890546500682831,-.6307076215744019,1.27333,.3465,59.1677,1
300034,.15878136,.40856031,21.172384,.150896,2015,29,-.2922881245613098,-.1505118310451508,1.210306,.3884,54.864,1
300034,.1616636,.52737752,21.307674,-.039732,2016,29,-.6887838840484619,-.4796671271324158,1.280981,.2294,56.8123,1
300034,.19519499,.65217391,21.364408,-.009565,2017,29,1.131431460380554,.6914075016975403,1.33545,.1381,52.5827,1
300034,.28325696,.41618497,21.672722,.32252899,2018,29,-.9219765663146973,-.602519690990448,1.362113,.2516,48.8901,1
300034,.1584936,.29923274,21.882057,.62052202,2019,29,-.0727096050977707,.0785735473036766,1.459885,.3453,53.1017,1
300034,.08910315,.22068966,22.026758,.095747,2020,29,-.6032823920249939,-.4962635636329651,1.532727,.4422,60.4189,1
300035,.45046704,.21758242,20.73661,-.190274,2014,32,.4090257883071899,.182855099439621,1.179147,.23,1.3203,0
300035,.5430450999999999,.28449744,20.679153,-.193334,2015,32,.3226432800292969,.272327184677124,1.135561,.07,9.088100000000001,0
300035,.1213429,.26436782,21.127239,1.583475,2017,32,-1.305508017539978,-.8553406596183777,1.331385,.0924,4.5494,0
300035,.2391325,.33887734,21.38044,.472222,2018,32,-.8560042381286621,-.5679762959480286,1.548271,.2517,4.1806,0
300035,.1698441,.34612546,21.740803,.50017798,2019,32,-1.164903879165649,-.8692107796669006,1.433659,.286,23.2791,0
300035,.0241319,.39458689,21.747946,.047935,2020,32,.3815652430057526,.543908953666687,1.331349,.26,30.028,0
300036,.22940043,.4850686,20.578844,.15408599,2014,58,.1949966698884964,.3079270422458649,1.307444,.375,13.4281,0
300036,.38808377,.53904045,20.759554,.293643,2015,58,-.0746880695223808,-.1837622374296188,1.472165,.3,26.5714,0
300036,.37285256,.59348035,21.509115,.7834719999999999,2016,58,-.2991026639938354,-.5817594528198242,1.344416,.58,13.6496,0
300036,.37278682,.35211268,21.690145,.50003898,2017,58,.0691431239247322,.1030299216508865,1.448589,.44,14.2962,0
300036,.34565109,.49960784,21.760992,.21446501,2018,58,-1.323622584342957,-.4882477521896362,1.460206,.37,33.8007,0
300036,.47015363,.50555556,21.842333,.143125,2019,58,-.2909818291664124,-.4123739004135132,1.441504,.49,32.1075,0
300036,.4798348,.45879733,21.999998,-.072031,2020,58,-1.741341352462769,-1.202819585800171,1.671174,.52,15.8858,0
300037,.73193264,.4537931,21.213488,.105837,2014,23,.3811840415000916,.0146494917571545,1.208248,.78,9.1364,0
300037,-.00234038,.49904398,21.560627,.234512,2015,23,.3687822222709656,.3747783303260803,1.160895,.72,6.863,0
300037,.51573459,.59637188,21.751856,.70104599,2016,23,-.0852522253990173,-.3910722732543945,1.266635,1.39,5.3052,0
300037,.43709679,.24271845,22.031359,.142469,2017,23,-.1906315386295319,-.2785570323467255,1.5054,.75,5.8031,0
300037,.7245359099999999,.35045872,22.207085,.19231901,2018,23,.1792396456003189,.2864295244216919,1.548416,.86,26.8073,0
300037,.0674436,.41857335,22.322443,.07392,2019,23,-.5163891315460205,-.5882818102836609,1.479103,.86,26.1314,0
300037,.44842978,.38369099,22.724216,.27365801,2020,23,-.4932225048542023,-.5985380411148071,1.441409,1.29,38.6165,0
300039,.52345477,.55582822,21.473438,.119301,2014,24,-.40104079246521,-.3510820269584656,1.123483,.5527,20.1862,0
300039,.47301644,.54822335,21.609785,-.057585,2015,24,-.7122573852539063,-.3791765570640564,1.210001,.3381,18.173,0
300039,.39355379,.5290611,21.650661,.07262,2016,24,-1.26087498664856,-.8871701955795288,1.14889,.3397,17.2775,0
300039,.32816259,.26037736,21.708981,.048602,2017,24,.2593339085578918,.0233689323067665,1.132853,.2538,14.4997,0
300039,.06515642,.41396509,21.733917,-.044104,2018,24,-.3309758305549622,-.3684175908565521,1.105532,.2117,14.0026,0
300039,.12275303,.34749621,21.76795,-.054409,2019,24,-.2716217935085297,-.2078336328268051,1.10625,.2369,12.9876,0
300040,.2523939,.39903846,21.057104,-.094116,2014,35,.0869408696889877,.0967655032873154,1.179652,-.2,7.4085,0
300040,.8058662,.46103038,21.573145,3.0037601,2015,35,-.38377445936203,-.2352372407913208,1.42623,.07,8.6922,0
300040,.24161394,.26168224,22.053787,.082398,2017,35,.5306561589241028,.4312533438205719,2.027717,.29,6.6355,0
300040,.42890792,.23997741,22.039352,-.28317001,2018,35,1.171003937721252,.7067623734474182,1.94093,.13,6.6773,0
300041,.15141875,.49112426,21.011324,.314013,2014,23,.0971353203058243,-.0765009820461273,1.256473,.6484,23.7857,0
300041,.35768635,.37535014,21.294792,.15584201,2015,23,.1972253173589706,.5664220452308655,1.170671,.4742,12.5069,0
300041,.54944601,.48080134,21.325514,.160359,2016,23,-.6845183968544006,-.6620060801506042,1.154816,.2421,21.7984,0
300041,.51989073,.2927242,21.531376,.33904499,2017,23,-.6977699995040894,-.7547862529754639,1.19362,.2671,14.671,0
300041,.21150298,.51216686,21.602261,.148104,2018,23,-.3980588018894196,-.4020868837833405,1.365643,.279,14.1177,0
300041,.07476415,.50215983,21.710899,.080642,2019,23,.4628770053386688,.2921192049980164,1.600274,.3828,7.4336,0
300041,.22719845,.49560117,21.929386,.150942,2020,23,-.4399125576019287,-.5028931498527527,1.714284,.5419,10.8388,0
300043,.33576616,.49638803,21.768017,.13451201,2014,21,.7445883750915527,.6274546384811401,1.47027,.48,17.3133,0
300043,.60774047,.48615385,21.917522,-.33563501,2015,21,.750588059425354,.2248281836509705,1.577761,.28,13.5275,0
300043,.3688805,.45144357,22.511625,.15134799,2017,21,.0175378620624542,.0602977983653545,2.286818,.18,8.2437,0
300043,.41757484,.47768595,22.507595,.02353,2018,21,-.3182184994220734,-.2296010404825211,2.154041,.19,4.2265,0
300043,.54243048,.47731755,22.47073,-.080099,2019,21,-1.722283363342285,-.7376226782798767,1.947388,.21,6.1519,0
300043,.1892629,.35903614,22.402246,-.32822999,2020,21,-1.427361726760864,-.3428525924682617,1.823883,.02,5.5261,0
300045,.4676381,.5693904,20.783094,.32823899,2014,32,.0416708439588547,.208217978477478,1.254151,.18,5.376,0
300045,.36702511,.53041018,20.870041,.028774,2015,32,-.3404448330402374,-.2562889456748962,1.272781,.06,7.0984,0
300045,.2788805,.49802891,20.957169,.008551,2016,32,.4517268240451813,.3332453966140747,1.262589,.09,7.8784,0
300045,.0624741,.31954023,21.348907,.36407799,2017,32,-.0595876052975655,.3046834468841553,1.371634,.15,4.7805,0
300045,.10675527,.42093023,21.576729,.189436,2018,32,-.4472374022006989,.1972981244325638,1.245224,.1975,8.3566,0
300045,.12235762,.4247246,21.56057,-.05641,2019,32,-.2143386453390121,-.0537971369922161,1.351943,-.2398,7.2932,0
300045,.44474529,.41121495,21.596334,.006718,2020,32,-.0872714146971703,-.4686903655529022,1.369199,.0453,2.2043,0
300046,.2590532,.3755102,20.539862,-.250588,2015,36,-.4743726849555969,-.2649379968643188,1.05499,.2023,64.0402,0
300046,1.1911095,.35285505,20.460958,.46541899,2020,36,-.065913200378418,-.1736346632242203,1.192398,.1513,33.5899,0
300047,.31572292,.53654743,21.369024,.159886,2014,58,.0382374748587608,-.2782075703144073,1.513824,.19,4.4886,0
300047,.41399964,.52914798,21.605907,.41290399,2015,58,.0499136224389076,.0127525394782424,1.782373,.2,29.0866,0
300047,.58293068,.55408389,21.881006,.46021599,2016,58,.7059322595596313,.2908269464969635,1.562646,.34,17.8819,0
300047,.2722672,.2594235,22.133036,.210291,2017,58,-.3617069125175476,-.1877740174531937,1.405609,.42,3.8109,0
300047,.19939452,.46193772,22.266336,.271263,2018,58,-.8305882811546326,-.7079842686653137,1.492248,.54,21.3448,0
300047,.23426797,.53598485,22.4708,.186886,2019,58,-1.232884407043457,-.5275425910949707,1.741397,.18,4.6721,0
300047,.58753864,.57627119,22.523958,.175219,2020,58,-.6929448246955872,-.5966904759407043,1.752268,.21,2.7435,0
300048,.43663659,.38429099,21.461531,.008453,2014,35,-.3043401539325714,-.1658594310283661,1.246555,.13,36.5011,0
300048,.55203391,.51841746,21.936867,.209858,2015,35,-.5390509963035583,-.1134370788931847,1.346577,.15,48.2382,0
300048,.17489163,.44978166,22.318159,.75524902,2016,35,-.4247353971004486,-.3850861191749573,1.850664,.23,36.9435,0
300048,.19465474,.42158093,22.267923,-.046891,2017,35,.3737857639789581,.523804247379303,1.771787,.06,30.6123,0
300048,.39679924,.36814958,22.147127,-.107061,2018,35,-2.345907688140869,-1.345672369003296,1.77279,-.22,28.4162,0
300048,.6231532,.3623011,22.046335,.080769,2019,35,-.1653981804847717,-.0809434652328491,1.614805,.02,21.4816,0
300049,-.1302513,.45952677,21.009342,.23311999,2014,24,.9357168078422546,.2685250639915466,1.454704,.7,45.2017,0
300049,.5031736,.43661972,21.43668,-.064021,2015,24,.1607719510793686,.4777792394161224,1.236502,.35,35.2076,0
300049,.66040444,.42922374,21.601496,.36875099,2016,24,-.6881301999092102,-.5521476864814758,1.318355,.4596,30.4807,0
300049,.50357093,.1754386,21.640602,.027434,2017,24,.2627365589141846,.074273057281971,1.295596,.27,24.7822,0
300049,.6576335,.31071429,21.534296,-.040702,2019,24,1.171404719352722,.6501174569129944,1.450297,.17,16.7277,0
300049,.3073291,.00277008,21.55205,-.029104,2020,24,-.5424719452857971,-.4541540443897247,1.417833,.2415,16.9889,0
300050,.55264103,.53614458,21.586229,.27305099,2014,58,.2506059110164642,.6206140518188477,1.208629,.2,8.282,0
300050,.48752266,.64253394,21.611702,.55695301,2015,58,.4460044801235199,.3381663858890533,1.176522,.46,14.0794,0
300050,.49212828,.51827957,21.631439,.056956,2016,58,.7267513275146484,.4562845528125763,1.151254,.24,16.1453,0
300050,.52578258,.15805947,21.983978,.202788,2017,58,-.1109033152461052,.4385688006877899,1.260053,.21,3.724,0
300050,.39517916,.43703704,22.020796,.111156,2018,58,-.1209249049425125,-.1237905398011208,1.28145,.1,2.6837,0
300050,.54011015,.38820912,21.915848,.26557001,2019,58,.1342365443706512,-.1785973012447357,1.379755,-.89,1.5503,0
300050,1.1139615,.34740883,21.84725,-.45740801,2020,58,.0345448516309261,-.2914662063121796,1.269987,.05,2.0392,0
300052,.722929,.33678756,21.151909,.50867099,2014,58,-.8604623079299927,-.5181112289428711,1.536226,-.08,44.2192,0
300052,.9557123,.15877437,20.951084,-.29913899,2015,58,-.2410891354084015,-.5370428562164307,1.213822,.25,44.4702,0
300052,1.140206,.25734024,20.822948,-.063374,2016,58,-.957294225692749,-.802884578704834,1.131755,-.19,43.2557,0
300052,.31597573,.16510067,20.854166,-.025284,2017,58,.1004579439759254,.3153616786003113,1.454692,.19,43.9467,0
300052,.147288,.28256071,20.928562,.06635,2018,58,-.1919135898351669,-.2822145521640778,1.60516,.14,42.9221,0
300053,-.0849808,.48257373,20.436382,.167052,2014,36,-.0682140216231346,.2575532793998718,1.129307,.125,12.9877,0
300053,.2366458,.55837563,21.127502,1.202907,2015,36,-.4038109183311462,.2079997062683105,1.193888,.265,13.5269,0
300053,.49419757,.51622419,21.652493,.44010201,2016,36,-.1053493544459343,-.1727704703807831,1.291474,.145,10.4673,0
300053,.22069036,.30810811,21.736357,.319527,2017,36,-1.590701341629028,-.6005297899246216,1.333306,.194,6.6786,0
300053,.2264271,.52693208,22.134268,.226218,2018,36,-.7994925379753113,-.4598545730113983,1.279512,.139,18.6784,0
300053,.2208821,.62534435,22.096258,-.059922,2019,36,-.0961078181862831,-.1285524368286133,1.348776,-.337,21.2492,1
300053,.4949193,.7037037,22.092731,.021284,2020,36,-.1376705318689346,-.2683727741241455,1.296881,.155,22.7024,1
300054,.53516591,1,21.169884,.87271601,2014,23,-.4546402394771576,-.4703820645809174,1.201192,.31,19.4686,0
300054,.60901145,.29854369,21.299141,.142819,2015,23,.2117787152528763,-.166291818022728,1.202236,.36,21.2982,0
300054,.28852827,.36593592,21.817736,.24432001,2016,23,-.7370185256004333,-.467965692281723,1.212982,.51,26.3903,0
300054,.22295917,.28163265,22.087477,.30153799,2017,23,-.1234816908836365,-.2578935623168945,1.074995,.35,20.9428,0
300054,.43066493,.31570997,22.099649,-.21329001,2018,23,-.2939855754375458,-.4755932092666626,1.063198,.31,18.4378,0
300054,.33026657,.24682274,22.158762,-.141149,2019,23,.6355847716331482,.4580177068710327,1.077705,.04,17.409,0
300054,.42664271,.2831216,22.216208,.58153403,2020,23,.1675447821617126,-.3785527050495148,1.193349,-.17,20.6918,0
300055,-.055648,.44724771,22.024044,.33311701,2014,43,-.1757534146308899,-.0257021095603704,1.391956,.8191000000000001,23.5056,0
300055,.19983,.46825397,22.513514,.91544199,2015,43,.3925023972988129,.2890347540378571,1.979308,.3945,5.2173,0
300055,.8212846,.51781971,22.710697,-.145395,2016,43,-1.430017948150635,-.8974237442016602,1.320339,.3191,22.5321,0
300055,1.3226242,.18126888,22.802458,.229468,2017,43,.3190904855728149,.2212162166833878,1.365781,.353,21.0361,0
300055,.2696523,.18378378,22.727396,-.360636,2018,43,.4269665479660034,.5263647437095642,1.29698,-.0917,22.4979,0
300055,1.0164998,.14618834,22.691936,-.36559799,2019,43,1.043779373168945,.5889344811439514,1.232076,.0862,13.8675,0
300055,.8965802,.18465228,22.601643,-.24890301,2020,43,-1.046234607696533,-1.232968091964722,1.210569,-.4334,13.6446,0
300056,.2519983,.40616246,20.583004,.047403,2014,32,-.1770557165145874,-.2576480507850647,1.841635,.39,5.5239,0
300056,.14709617,.44300823,21.147394,.51411098,2015,32,-.5838539600372314,-.0459738522768021,2.026497,.21,9.059699999999999,0
300056,.55908699,.36349925,21.74765,.377579,2016,32,.0565455555915833,.2158760130405426,2.369136,.6,28.3857,0
300056,1.0197682,.1143695,21.725725,.38082501,2017,32,1.116286635398865,.9048364162445068,1.935599,.11,29.5471,0
300056,.76986807,.25407925,21.691767,-.399214,2018,32,.2598751187324524,-.1069180145859718,2.699375,-1.11,27.0783,0
300056,1.3038987,.35875706,21.36681,.87635702,2019,32,-.863314151763916,-.6223403215408325,1.757538,-.0524,35.5834,0
300057,.58962433,.43225806,22.227102,.068796,2014,29,.4967235624790192,.806089460849762,2.139986,.4255,2.3377,0
300057,.51969216,.40247678,22.235266,.008998,2015,29,.5055272579193115,.3802381753921509,1.699344,.1499,4.8672,0
300057,.32028457,.44424132,22.24332,.019319,2016,29,-.9974027872085571,-.6271659731864929,1.665765,.1722,4.401,0
300057,.1407508,.21925134,22.443523,.43690699,2017,29,1.459240913391113,1.046705961227417,1.988065,.1811,6.6276,0
300057,.18458478,.28336756,22.559263,.29755399,2018,29,.6768431067466736,.2334868460893631,2.273603,.2771,5.5599,0
300057,.0851698,.14049587,22.657549,.067973,2019,29,-.8814550638198853,-.4657773971557617,2.008026,.2125,4.3749,0
300057,.15206267,.30630631,22.837124,.138456,2020,29,-.4628957211971283,-.7622942328453064,2.243638,.1143,3.2406,0
300058,.37354599,.49105058,23.154259,.66827297,2014,61,.5436942577362061,.4551328420639038,2.450235,.75,19.1257,0
300058,.71906424,.6038961,23.518667,.39607701,2015,61,.1428986489772797,.1531391888856888,3.007485,.04,9.9907,0
300058,1.2549904,.42335766,23.528393,.47582501,2016,61,-.3616405725479126,.008072517812252,2.813325,.33,12.9773,0
300058,.51875634,.1740413,23.540579,.236359,2017,61,.6072432398796082,.6146271824836731,2.637042,.1,14.0898,0
300058,.58685996,.14563107,23.554272,.51691997,2018,61,-1.064450621604919,-.5621887445449829,2.627782,.18,23.0641,0
300058,.25653115,.38095238,23.670403,.216489,2019,61,-.6562279462814331,-.3422748148441315,2.15831,.3,21.0199,0
300058,.09276459,.44937833,23.7922,.44194499,2020,61,-.5873953700065613,-.8321903347969055,2.395152,.29,17.7536,0
300061,.55170991,.38004751,20.537996,.118735,2015,38,-.1292156130075455,-.3592604398727417,1.715223,.21,10.7003,0
300061,-.75265433,.58751696,22.054413,.441367,2016,38,.3712494671344757,-.2434269487857819,1.150251,.4,51.6423,0
300061,-.4195005,.37427578,22.202562,.98547,2017,38,.0771758034825325,.0530068352818489,1.224564,.57,47.6431,0
300061,-.27139333,.355,21.821936,.160007,2018,38,-.1295596957206726,-.4666681289672852,1.216529,-1.16,46.2464,0
300061,1.6642918,.31359354,21.998608,-.46495801,2019,38,-.4378504455089569,-.3487304151058197,1.636926,.1,47.6854,0
300061,.9379707,.3442623,21.488552,.18788899,2020,38,-.4914138913154602,-.467750072479248,1.534184,-1.11,44.8388,0
300062,.1747524,.34081346,20.749458,.025551,2014,35,.5262666344642639,.864213764667511,1.249025,.2,6.926,0
300062,.2348798,.36363636,21.659361,.59736598,2015,35,-.2642836570739746,-.3829147219657898,2.370242,.13,8.869199999999999,0
300062,.1100554,.50969529,21.452541,-.19426,2017,35,.3204886019229889,.3688656389713287,2.371113,-.23,5.4994,0
300062,.78943533,.4680203,21.499176,.23543499,2018,35,-1.477740168571472,-.3035546839237213,2.675954,.05,5.6852,0
300062,.8477612,.52736318,21.475969,-.07534,2019,35,-.5207530856132507,-.0406753532588482,2.67154,.09,5.7072,0
300063,-.5989268,.44009217,20.9056,.37944999,2014,23,-.7404782772064209,-.6297174692153931,1.648632,.0077,20.4139,0
300063,-.07189879,.50611247,21.932653,.89339298,2015,23,.0300306882709265,.0070531475357711,1.569547,.2156,25.2196,0
